type,value,source,date,extra
url,http://27.24.73.156:42919/i,URLhaus,2026-03-18 21:46:22 UTC,"{""threat"": ""malware_download""}"
url,https://scan-z0-point.terra-data.in.net/verification.google,URLhaus,2026-03-18 21:46:07 UTC,"{""threat"": ""malware_download""}"
url,https://bridge-x4-light.terra-data.in.net/verification.google,URLhaus,2026-03-18 21:40:07 UTC,"{""threat"": ""malware_download""}"
url,http://110.37.30.28:59817/i,URLhaus,2026-03-18 21:37:06 UTC,"{""threat"": ""malware_download""}"
url,https://room-v51-dark.terra-data.in.net/verification.google,URLhaus,2026-03-18 21:34:06 UTC,"{""threat"": ""malware_download""}"
url,http://115.55.129.39:35286/i,URLhaus,2026-03-18 21:32:25 UTC,"{""threat"": ""malware_download""}"
url,http://117.235.126.164:57669/i,URLhaus,2026-03-18 21:32:07 UTC,"{""threat"": ""malware_download""}"
url,http://123.129.133.199:47218/i,URLhaus,2026-03-18 21:32:07 UTC,"{""threat"": ""malware_download""}"
url,http://182.112.29.120:53048/i,URLhaus,2026-03-18 21:30:18 UTC,"{""threat"": ""malware_download""}"
url,https://vision-v4-sync.nux-systems.in.net/verification.google,URLhaus,2026-03-18 21:29:06 UTC,"{""threat"": ""malware_download""}"
url,http://221.15.9.174:41259/bin.sh,URLhaus,2026-03-18 21:27:08 UTC,"{""threat"": ""malware_download""}"
url,http://61.54.207.122:43780/i,URLhaus,2026-03-18 21:24:25 UTC,"{""threat"": ""malware_download""}"
url,https://ghost-z2-node.nux-systems.in.net/verification.google,URLhaus,2026-03-18 21:24:06 UTC,"{""threat"": ""malware_download""}"
url,http://115.55.129.39:35286/bin.sh,URLhaus,2026-03-18 21:20:19 UTC,"{""threat"": ""malware_download""}"
url,https://shell-v7-core.nux-systems.in.net/verification.google,URLhaus,2026-03-18 21:17:06 UTC,"{""threat"": ""malware_download""}"
url,http://110.37.30.28:59817/bin.sh,URLhaus,2026-03-18 21:17:06 UTC,"{""threat"": ""malware_download""}"
url,http://42.53.62.183:45006/i,URLhaus,2026-03-18 21:17:06 UTC,"{""threat"": ""malware_download""}"
url,http://83.228.109.209:35065/i,URLhaus,2026-03-18 21:12:20 UTC,"{""threat"": ""malware_download""}"
url,https://trace-x11-alpha.nux-systems.in.net/verification.google,URLhaus,2026-03-18 21:12:07 UTC,"{""threat"": ""malware_download""}"
url,http://117.235.126.164:57669/bin.sh,URLhaus,2026-03-18 21:07:07 UTC,"{""threat"": ""malware_download""}"
url,https://auth-l2-user.foco-global.in.net/verification.google,URLhaus,2026-03-18 21:06:07 UTC,"{""threat"": ""malware_download""}"
url,http://188.137.232.95/1.exe,URLhaus,2026-03-18 21:03:14 UTC,"{""threat"": ""malware_download""}"
url,http://61.54.207.122:43780/bin.sh,URLhaus,2026-03-18 21:01:23 UTC,"{""threat"": ""malware_download""}"
url,https://db-g0-point.foco-global.in.net/verification.google,URLhaus,2026-03-18 21:01:06 UTC,"{""threat"": ""malware_download""}"
url,http://117.200.232.25:33267/i,URLhaus,2026-03-18 20:57:24 UTC,"{""threat"": ""malware_download""}"
url,http://110.37.9.197:45267/i,URLhaus,2026-03-18 20:57:22 UTC,"{""threat"": ""malware_download""}"
url,http://182.112.29.120:53048/bin.sh,URLhaus,2026-03-18 20:57:22 UTC,"{""threat"": ""malware_download""}"
url,http://42.53.62.183:45006/bin.sh,URLhaus,2026-03-18 20:57:22 UTC,"{""threat"": ""malware_download""}"
url,http://83.228.109.209:35065/bin.sh,URLhaus,2026-03-18 20:57:21 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/QWanFLC/qwanflc.github.io/raw/refs/heads/main/karyological/github-qwanflc-io-1.9.zip,URLhaus,2026-03-18 20:57:13 UTC,"{""threat"": ""malware_download""}"
url,https://flow-z9-work.punto-viva.in.net/verification.google,URLhaus,2026-03-18 20:57:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/QWanFLC/vidconcept-sum/refs/heads/main/vidconcept_sum/sum_vidconcept_unmotivatedly.zip,URLhaus,2026-03-18 20:57:12 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/kys-rishi/short-form-video-transcriber/refs/heads/main/src/short_form_scraper/pipeline/transcriber-video-form-short-v3.5-beta.3.zip,URLhaus,2026-03-18 20:57:12 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Jayaprakashsrm/insta360-gstreamer/refs/heads/main/src/gstreamer_insta_v3.8.zip,URLhaus,2026-03-18 20:57:12 UTC,"{""threat"": ""malware_download""}"
url,https://base-f4-infra.foco-global.in.net/verification.google,URLhaus,2026-03-18 20:57:12 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Jayaprakashsrm/insta360-gstreamer/raw/refs/heads/main/src/gstreamer_insta_v3.8.zip,URLhaus,2026-03-18 20:57:11 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/kys-rishi/short-form-video-transcriber/raw/refs/heads/main/src/short_form_scraper/pipeline/transcriber-video-form-short-v3.5-beta.3.zip,URLhaus,2026-03-18 20:57:10 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/kys-rishi/kys-rishi.github.io/raw/refs/heads/main/swimmy/github-rishi-kys-io-v3.4.zip,URLhaus,2026-03-18 20:57:10 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/QWanFLC/vidconcept-sum/raw/refs/heads/main/vidconcept_sum/sum_vidconcept_unmotivatedly.zip,URLhaus,2026-03-18 20:57:09 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/kys-rishi/kys-rishi.github.io/refs/heads/main/swimmy/github-rishi-kys-io-v3.4.zip,URLhaus,2026-03-18 20:57:09 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Jayaprakashsrm/jayaprakashsrm.github.io/raw/refs/heads/main/waxen/github_jayaprakashsrm_io_3.5-alpha.2.zip,URLhaus,2026-03-18 20:57:08 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Jayaprakashsrm/jayaprakashsrm.github.io/refs/heads/main/waxen/github_jayaprakashsrm_io_3.5-alpha.2.zip,URLhaus,2026-03-18 20:57:08 UTC,"{""threat"": ""malware_download""}"
url,http://182.113.6.59:39017/i,URLhaus,2026-03-18 20:57:07 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/milescarson/milescarson.github.io/refs/heads/main/acarophobia/github-io-milescarson-v3.6-alpha.2.zip,URLhaus,2026-03-18 20:57:07 UTC,"{""threat"": ""malware_download""}"
url,https://net-v88-global.foco-global.in.net/verification.google,URLhaus,2026-03-18 20:57:07 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/QWanFLC/qwanflc.github.io/refs/heads/main/karyological/github-qwanflc-io-1.9.zip,URLhaus,2026-03-18 20:57:07 UTC,"{""threat"": ""malware_download""}"
url,http://117.200.232.25:33267/bin.sh,URLhaus,2026-03-18 20:41:25 UTC,"{""threat"": ""malware_download""}"
url,http://110.36.15.18:55778/i,URLhaus,2026-03-18 20:41:24 UTC,"{""threat"": ""malware_download""}"
url,http://110.37.9.197:45267/bin.sh,URLhaus,2026-03-18 20:41:21 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/darkkshah/1-20-assignment/raw/refs/heads/master/isandrous/assignment_1.5.zip,URLhaus,2026-03-18 20:41:11 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/darkkshah/testing1/raw/refs/heads/master/Mullidae/testing-Romanesque.zip,URLhaus,2026-03-18 20:41:11 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/milescarson/milescarson.github.io/raw/refs/heads/main/acarophobia/github-io-milescarson-v3.6-alpha.2.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/darkkshah/21-40-Assignment/refs/heads/main/21-40%20Assignment/Assignment-sphagnologist.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/darkkshah/UniversalVideoTranscriber/refs/heads/main/UniversalVideoTranscriber/Assets.xcassets/AppIcon.appiconset/Video-Universal-Transcriber-antisoporific.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/darkkshah/testing1/refs/heads/master/Mullidae/testing-Romanesque.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/darkkshah/UniversalVideoTranscriber/raw/refs/heads/main/UniversalVideoTranscriber/Assets.xcassets/AppIcon.appiconset/Video-Universal-Transcriber-antisoporific.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/darkkshah/FACEBOOK-SIGN-UP-PAGE/refs/heads/main/FACEBOOK%20SIGN%20UP%20PAGE/SIG_FACEBOO_U_PAGE_3.8.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/darkkshah/1-20-assignment/refs/heads/master/isandrous/assignment_1.5.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/darkkshah/FACEBOOK-SIGN-UP-PAGE/raw/refs/heads/main/FACEBOOK%20SIGN%20UP%20PAGE/SIG_FACEBOO_U_PAGE_3.8.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://link-p1-power.punto-viva.in.net/verification.google,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/darkkshah/21-40-Assignment/raw/refs/heads/main/21-40%20Assignment/Assignment-sphagnologist.zip,URLhaus,2026-03-18 20:41:10 UTC,"{""threat"": ""malware_download""}"
url,https://hub-v02-local.punto-viva.in.net/verification.google,URLhaus,2026-03-18 20:41:09 UTC,"{""threat"": ""malware_download""}"
url,http://182.113.6.59:39017/bin.sh,URLhaus,2026-03-18 20:41:09 UTC,"{""threat"": ""malware_download""}"
url,https://sys-s33-monitor.punto-viva.in.net/verification.google,URLhaus,2026-03-18 20:41:09 UTC,"{""threat"": ""malware_download""}"
url,http://123.129.133.199:47218/bin.sh,URLhaus,2026-03-18 20:41:09 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/chester1900/RMISimpleBankSystem/raw/refs/heads/master/src/Bank-System-RMI-Simple-2.8.zip,URLhaus,2026-03-18 20:41:09 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Nassimos19/Skill-Bridge/refs/heads/main/server/bootstrap/Bridge-Skill-2.3-beta.5.zip,URLhaus,2026-03-18 20:41:08 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/SuyogWariror/Warrior/raw/refs/heads/main/teapotful/Software_2.2.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/xsinopx/xsinopx.github.io/raw/refs/heads/main/tenemental/github_io_xsinopx_v1.2.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Not-anybody-ever/tower-vib/raw/refs/heads/main/results/vib-tower-3.9.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/xsinopx/go2rtc/raw/refs/heads/master/internal/gopro/rtc-go-depraver.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/adammtn/WinCam-No-Trial/raw/refs/heads/main/bandrol/Trial-Win-No-Cam-2.1.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/chester1900/TXT-TO-VIDEO-LEECH-UPLOADER/raw/refs/heads/main/dodecahydrated/T_TX_VIDE_LEEC_UPLOADER_3.7.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Nassimos19/Skill-Bridge/raw/refs/heads/main/server/bootstrap/Bridge-Skill-2.3-beta.5.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/WsNicuur/youtube-work-/raw/refs/heads/main/consulage/youtube-work-pensively.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Unresponsive-in384/temporal_reasoning_vision_system/raw/refs/heads/main/utils/reasoning-vision-system-temporal-inauration.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/SuyogWariror/AIFeedTracker/raw/refs/heads/main/docs/AI_Feed_Tracker_2.6.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/xsinopx/go2rtc/refs/heads/master/internal/gopro/rtc-go-depraver.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Not-anybody-ever/tower-vib/refs/heads/main/results/vib-tower-3.9.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/WsNicuur/youtube-work-/refs/heads/main/consulage/youtube-work-pensively.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/SuyogWariror/Warrior/refs/heads/main/teapotful/Software_2.2.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/xsinopx/xsinopx.github.io/refs/heads/main/tenemental/github_io_xsinopx_v1.2.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/SuyogWariror/AIFeedTracker/refs/heads/main/docs/AI_Feed_Tracker_2.6.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/adammtn/WinCam-No-Trial/refs/heads/main/bandrol/Trial-Win-No-Cam-2.1.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/chester1900/RMISimpleBankSystem/refs/heads/master/src/Bank-System-RMI-Simple-2.8.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Unresponsive-in384/temporal_reasoning_vision_system/refs/heads/main/utils/reasoning-vision-system-temporal-inauration.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/chester1900/TXT-TO-VIDEO-LEECH-UPLOADER/refs/heads/main/dodecahydrated/T_TX_VIDE_LEEC_UPLOADER_3.7.zip,URLhaus,2026-03-18 20:25:13 UTC,"{""threat"": ""malware_download""}"
url,http://110.36.15.18:55778/bin.sh,URLhaus,2026-03-18 20:22:11 UTC,"{""threat"": ""malware_download""}"
url,https://gate-v5-entry.densa-materia.in.net/verification.google,URLhaus,2026-03-18 20:21:06 UTC,"{""threat"": ""malware_download""}"
url,https://api-r2-remote.densa-materia.in.net/verification.google,URLhaus,2026-03-18 20:11:06 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/sameer2135/OffCam/refs/heads/main/opinable/Cam_Off_v2.2.zip,URLhaus,2026-03-18 20:10:07 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/sameer2135/OffCam/raw/refs/heads/main/opinable/Cam_Off_v2.2.zip,URLhaus,2026-03-18 20:10:07 UTC,"{""threat"": ""malware_download""}"
url,https://cloud-w11-store.densa-materia.in.net/verification.google,URLhaus,2026-03-18 20:05:08 UTC,"{""threat"": ""malware_download""}"
url,http://117.221.28.93:45259/i,URLhaus,2026-03-18 20:02:08 UTC,"{""threat"": ""malware_download""}"
url,https://core-j1-sync.faser-tech.in.net/verification.google,URLhaus,2026-03-18 19:59:07 UTC,"{""threat"": ""malware_download""}"
url,http://158.94.208.7/files/5657278942/wTC5hgy.msi,URLhaus,2026-03-18 19:57:06 UTC,"{""threat"": ""malware_download""}"
url,http://110.36.15.42:52173/i,URLhaus,2026-03-18 19:56:06 UTC,"{""threat"": ""malware_download""}"
url,https://web-proxy-707.faser-tech.in.net/verification.google,URLhaus,2026-03-18 19:54:06 UTC,"{""threat"": ""malware_download""}"
url,http://188.114.199.203:55853/i,URLhaus,2026-03-18 19:52:16 UTC,"{""threat"": ""malware_download""}"
url,https://app-v09-data.faser-tech.in.net/verification.google,URLhaus,2026-03-18 19:48:07 UTC,"{""threat"": ""malware_download""}"
url,http://110.37.78.200:43101/bin.sh,URLhaus,2026-03-18 19:47:21 UTC,"{""threat"": ""malware_download""}"
url,http://175.165.79.91:51979/i,URLhaus,2026-03-18 19:46:11 UTC,"{""threat"": ""malware_download""}"
url,https://srv-k44-meta.faser-tech.in.net/verification.google,URLhaus,2026-03-18 19:42:07 UTC,"{""threat"": ""malware_download""}"
url,http://117.221.28.93:45259/bin.sh,URLhaus,2026-03-18 19:37:15 UTC,"{""threat"": ""malware_download""}"
url,https://infra-m2-static.optico-voda.in.net/verification.google,URLhaus,2026-03-18 19:37:06 UTC,"{""threat"": ""malware_download""}"
url,http://110.36.15.42:52173/bin.sh,URLhaus,2026-03-18 19:37:06 UTC,"{""threat"": ""malware_download""}"
url,http://117.222.166.195:51734/i,URLhaus,2026-03-18 19:32:07 UTC,"{""threat"": ""malware_download""}"
url,https://cdn-z7-edge.optico-voda.in.net/verification.google,URLhaus,2026-03-18 19:31:05 UTC,"{""threat"": ""malware_download""}"
url,http://182.116.22.59:51314/i,URLhaus,2026-03-18 19:29:17 UTC,"{""threat"": ""malware_download""}"
url,http://188.114.199.203:55853/bin.sh,URLhaus,2026-03-18 19:26:15 UTC,"{""threat"": ""malware_download""}"
url,https://sync-v01-auth.optico-voda.in.net/verification.google,URLhaus,2026-03-18 19:26:07 UTC,"{""threat"": ""malware_download""}"
url,http://123.132.164.209:41464/bin.sh,URLhaus,2026-03-18 19:24:10 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Shivansh-aiml/vuejs-cicd-deploy-on-github-pages/refs/heads/main/src/github_on_cicd_deploy_vuejs_pages_3.6-beta.2.zip,URLhaus,2026-03-18 19:21:06 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Shivansh-aiml/vuejs-cicd-deploy-on-github-pages/raw/refs/heads/main/src/github_on_cicd_deploy_vuejs_pages_3.6-beta.2.zip,URLhaus,2026-03-18 19:21:06 UTC,"{""threat"": ""malware_download""}"
url,https://pop-x88-node.optico-voda.in.net/verification.google,URLhaus,2026-03-18 19:20:06 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Roop81/Interlink-Multi-Bot/refs/heads/main/Chiwere/Interlink_Bot_Multi_2.7.zip,URLhaus,2026-03-18 19:19:08 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Roop81/Interlink-Multi-Bot/raw/refs/heads/main/Chiwere/Interlink_Bot_Multi_2.7.zip,URLhaus,2026-03-18 19:19:07 UTC,"{""threat"": ""malware_download""}"
url,http://42.234.204.54:49938/i,URLhaus,2026-03-18 19:17:22 UTC,"{""threat"": ""malware_download""}"
url,http://61.52.46.117:53468/bin.sh,URLhaus,2026-03-18 19:17:06 UTC,"{""threat"": ""malware_download""}"
url,https://04cbe3jm.fastbit.digital/?=check&&actmn=TfRmElaHjUglnKGz,URLhaus,2026-03-18 19:14:07 UTC,"{""threat"": ""malware_download""}"
url,https://node-x33-auth.curvaforte.in.net/verification.google,URLhaus,2026-03-18 19:14:06 UTC,"{""threat"": ""malware_download""}"
url,http://175.165.79.91:51979/bin.sh,URLhaus,2026-03-18 19:13:13 UTC,"{""threat"": ""malware_download""}"
url,http://110.36.23.216:53474/i,URLhaus,2026-03-18 19:12:05 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Yoda6-9/2026-All-Brands-Bootloader-Unlock-Status/refs/heads/main/scissorbird/Status_Bootloader_All_Unlock_Brands_v3.9.zip,URLhaus,2026-03-18 19:10:11 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Yoda6-9/2026-All-Brands-Bootloader-Unlock-Status/raw/refs/heads/main/scissorbird/Status_Bootloader_All_Unlock_Brands_v3.9.zip,URLhaus,2026-03-18 19:10:09 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Yoda6-9/2026-All-Brands-Bootloader-Unlock-Status/refs/heads/main/scissorbird/All_Status_Bootloader_Brands_Unlock_v2.7.zip,URLhaus,2026-03-18 19:10:07 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Yoda6-9/2026-All-Brands-Bootloader-Unlock-Status/raw/refs/heads/main/scissorbird/All_Status_Bootloader_Brands_Unlock_v2.7.zip,URLhaus,2026-03-18 19:10:07 UTC,"{""threat"": ""malware_download""}"
url,https://main-j5-point.curvaforte.in.net/verification.google,URLhaus,2026-03-18 19:09:06 UTC,"{""threat"": ""malware_download""}"
url,http://117.222.166.195:51734/bin.sh,URLhaus,2026-03-18 19:05:19 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/Philiplaurence123/Brilliant-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api/raw/refs/heads/main/BrilliantCrypto-Bot/MiniGames/Cheat-Clicker-Crypto-Game-Api-Hack-Farm-Auto-Bot-Brilliant-Token-3.3-alpha.3.zip,URLhaus,2026-03-18 19:04:10 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Philiplaurence123/Brilliant-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api/refs/heads/main/BrilliantCrypto-Bot/MiniGames/Cheat-Clicker-Crypto-Game-Api-Hack-Farm-Auto-Bot-Brilliant-Token-3.3-alpha.3.zip,URLhaus,2026-03-18 19:04:05 UTC,"{""threat"": ""malware_download""}"
url,http://182.116.22.59:51314/bin.sh,URLhaus,2026-03-18 19:03:17 UTC,"{""threat"": ""malware_download""}"
url,https://sync-h4-data.curvaforte.in.net/verification.google,URLhaus,2026-03-18 19:03:09 UTC,"{""threat"": ""malware_download""}"
url,https://gate-p1-proxy.curvaforte.in.net/verification.google,URLhaus,2026-03-18 18:58:06 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/LOP435/Gata-Auto-Farmer/refs/heads/main/schemy/Gata-Farmer-Auto-photoconductivity.zip,URLhaus,2026-03-18 18:57:07 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/LOP435/Gata-Auto-Farmer/raw/refs/heads/main/schemy/Gata-Farmer-Auto-photoconductivity.zip,URLhaus,2026-03-18 18:57:07 UTC,"{""threat"": ""malware_download""}"
url,http://115.49.29.207:44783/i,URLhaus,2026-03-18 18:57:06 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/wiliams11h/Forgotten-Runiverse-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Api-1v/refs/heads/main/glycolylurea/Farm_Cheat_Crypto_Clicker_Bot_Api_Auto_Forgotten_v_Runiverse_Game_2.3.zip,URLhaus,2026-03-18 18:55:07 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/wiliams11h/Forgotten-Runiverse-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Api-1v/raw/refs/heads/main/glycolylurea/Farm_Cheat_Crypto_Clicker_Bot_Api_Auto_Forgotten_v_Runiverse_Game_2.3.zip,URLhaus,2026-03-18 18:55:07 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/izeredon/Pixels-Bot-AutoFarm/refs/heads/main/sample/Pixels_Bot_Farm_Auto_electioneer.zip,URLhaus,2026-03-18 18:54:07 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/izeredon/Pixels-Bot-AutoFarm/raw/refs/heads/main/sample/Pixels_Bot_Farm_Auto_electioneer.zip,URLhaus,2026-03-18 18:54:06 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/Golane2/GasHero-Finance-Game-Bot-Auto-Farm-Clicker-Crypto-Blockchain-Hack-Cheat/refs/heads/main/Portia/Cheat-Auto-Farm-Gas-Bot-Blockchain-Clicker-Finance-Hero-Game-Crypto-Hack-2.8.zip,URLhaus,2026-03-18 18:53:06 UTC,"{""threat"": ""malware_download""}"
url,http://42.234.204.54:49938/bin.sh,URLhaus,2026-03-18 18:52:10 UTC,"{""threat"": ""malware_download""}"
url,https://web-s09-infra.prismaviva.in.net/verification.google,URLhaus,2026-03-18 18:52:09 UTC,"{""threat"": ""malware_download""}"
url,http://110.36.23.216:53474/bin.sh,URLhaus,2026-03-18 18:47:06 UTC,"{""threat"": ""malware_download""}"
url,https://uplink-r2-sat.prismaviva.in.net/verification.google,URLhaus,2026-03-18 18:46:06 UTC,"{""threat"": ""malware_download""}"
url,http://110.37.28.119:52820/i,URLhaus,2026-03-18 18:42:06 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/atabey9860/Axie-Infinity-Bot-Crypto-Cheat-Auto-Farm-Clicker-Game-Api-Hack/refs/heads/main/Axie-Infinity-Exp/AxieEnergyCounter/Properties/Auto_Hack_Cheat_Infinity_Bot_Api_Axie_Clicker_Farm_Game_Crypto_3.3.zip,URLhaus,2026-03-18 18:41:06 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/atabey9860/Axie-Infinity-Bot-Crypto-Cheat-Auto-Farm-Clicker-Game-Api-Hack/raw/refs/heads/main/Axie-Infinity-Exp/AxieEnergyCounter/Properties/Auto_Hack_Cheat_Infinity_Bot_Api_Axie_Clicker_Farm_Game_Crypto_3.3.zip,URLhaus,2026-03-18 18:41:06 UTC,"{""threat"": ""malware_download""}"
url,https://core-q7-rock.prismaviva.in.net/verification.google,URLhaus,2026-03-18 18:40:07 UTC,"{""threat"": ""malware_download""}"
url,http://113.239.255.167:43713/i,URLhaus,2026-03-18 18:38:07 UTC,"{""threat"": ""malware_download""}"
url,http://182.127.152.97:48670/bin.sh,URLhaus,2026-03-18 18:38:06 UTC,"{""threat"": ""malware_download""}"
url,https://base-b1-steel.prismaviva.in.net/verification.google,URLhaus,2026-03-18 18:35:08 UTC,"{""threat"": ""malware_download""}"
url,https://orbit-n2-moon.sinapsitech.in.net/verification.google,URLhaus,2026-03-18 18:29:07 UTC,"{""threat"": ""malware_download""}"
url,https://github.com/roter515stuhl/Aavegotchi-Cheat-Crypto-Bot-Auto-Farm-Clicker-Game-Api-Hack/raw/refs/heads/main/Aavegotchi-AutoPlay/Aavegotchi-App/Properties/Cheat_Game_Auto_Bot_Hack_Aavegotchi_Crypto_Api_Clicker_Farm_2.4.zip,URLhaus,2026-03-18 18:29:06 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/roter515stuhl/Aavegotchi-Cheat-Crypto-Bot-Auto-Farm-Clicker-Game-Api-Hack/refs/heads/main/Aavegotchi-AutoPlay/Aavegotchi-App/Properties/Cheat_Game_Auto_Bot_Hack_Aavegotchi_Crypto_Api_Clicker_Farm_2.4.zip,URLhaus,2026-03-18 18:29:05 UTC,"{""threat"": ""malware_download""}"
url,https://raw.githubusercontent.com/AEptR67/GasHero-Finance-Game-Bot-Auto-Farm-Clicker-Crypto-Blockchain-Hack-Cheat/refs/heads/main/.vs/Farm_Hack_Crypto_Hero_Cheat_Auto_Finance_Gas_Game_Blockchain_Clicker_Bot_1.1.zip,URLhaus,2026-03-18 18:28:05 UTC,"{""threat"": ""malware_download""}"
url,http://115.49.29.207:44783/bin.sh,URLhaus,2026-03-18 18:27:06 UTC,"{""threat"": ""malware_download""}"
